Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;Contrôle description;Type de controle;Methode de contrôle;Probabilité;Gravité;Financier;Ressources Humaines;Images;Juridique;Commercial;Criticité;Maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;écrasement du crédit data restant dans le compte client en cas de migration du forfait ouvert au forfait bloqué;;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;Double facturation des forfaits bloqués data en cas de changement de formule;;;;;;;;élagage mensuel (veille M) de l'ensemble des NDs devant passer d'un forfait à un autre bloqué par DSI;Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;Dépôts successifs pour atteindre le montant du FBI souscrit;;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de manque de performance économique des offres/projets;"report de crédit sur des profils ""forfait bloqué"" n'y ayant pas droit (seuls les premiums doivent profiter des reports de crédit)";;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;1;1;;2;;1;1;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Accueillir les clients en ligne;Risque de mauvaise prise en charge des signalisations clients externes;Difficultés à fidéliser les RH permanentes qui partent avec leurs compétences et expériences et qui fragilisent beaucoup la gestion de l’activité digitale;;;;;;;;;;;4;2;1;;3;1;3;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Accueillir les clients en ligne;Risque de mauvaise prise en charge des signalisations clients externes;indisponibilité de l'outil agrégateur d'accès aux réseaux sociaux (DIMELO);;;;;;;;"Contrat de service avec DSC/DIS pour améliorer les SLA 
Niveau de maintenance curative basique supporté par DIS, élevé par le fournisseur";Préventif;Manuelle;2;2;1;;3;1;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvaise prise en charge des signalisations clients externes;non prise en charge des remontées client dans instagram et autres applis/réseaux sociaux non pris en compte dans DIMELO;;;;;;;;Envoi de releases supplémentaires au fournisseur à chaque détection de besoins supplémentaires;Préventif;Manuelle;2;2;1;;3;1;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de fraude;absence de traçabilté des comptes/usages sur l'outil DIMELO;;;;;;;;" - accès aux comptes individualisés
 - historique conservé dans le journal depuis la création
possibilité d'exporter
 - Vue en temps réel sur l'activité des CCs par e chef de service RCD
 - Sauvegarde de l'ensemble des activités de tous les CC sans limite dans le temps";Préventif;Automatique;1;2;1;;3;1;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvaise prise en charge des signalisations clients externes;volatilité des RH expertes du service client. Ex: sur les plateaux digitaux;;;;;;;;Dispositif à identifier avec DRH;;;4;2;1;;3;1;3;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvaise prise en charge des signalisations clients externes;retard dans le traitement des signalisations/dérangements remontés à travers le canal digital;;;;;;;;"Les mêmes délais de traitement pour les signalisations et les dérangements  sur les  autres plateaux sont appliqués au plateau digital
Accusés de réception exigés du plateau digital en 30mns max sur les réseaux sociaux et en moins de 2h sur les mails
le plateau digital dispose de toutes les mêmes applis que les autres plateaux nécessaires au traitement des signalisations/réclamations";Préventif;Automatique;1;2;1;;3;1;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Accueillir les clients en ligne;Risque de mauvaise prise en charge des signalisations clients externes;incidents internet récurrents dans l'intranet de Sonatel;;;;;;;;Basculement sur des connexions privées (modem livebox au niveau du plateau, connexions personnelles) en cas d'indisponbilité du réseau interne;Préventif;Manuelle;4;2;1;;3;1;3;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de réputation (image négative);Badbuzz: Fauuses informations ou informations erronées fournies pars les CC ;;;;;;;;"Référence aux erreurs critiques de conformité, éléments de langage
Validation des réponses par le pilote, les superviseurs ou le chef de service RCD:  Approbation obligatoire automatisée des réponses des CC_FO par les pilotes/superviseurs/chef de service RCD ou CC_BO par les pilotes/chef de service RCD
L'approbation est supprimée après une période d'évaluation où on estime que le CC peut être autonome sauf pour Twitter et les mails en raison de leur sensibilité
Sollicitations des structures concernées dans les cas où le périmètre DSC est dépassé
Evaluations COPC des CCs (journalières, hebdo et mensuelles)
KPI : erreurs critiques suivi en priorité, suivi des erreurs non critiques
Tests de français écrits lors des recrutements
";Préventif;Manuelle;2;2;1;;3;1;3;4;2
